ac_no,ac_name,STATE/UT NAME,AC NO.,AC NAME,CANDIDATE NAME,SEX,AGE,CATEGORY,PARTY,SYMBOL,GENERAL,POSTAL,TOTAL,% VOTES POLLED,TOTAL ELECTORS
10,Detailed Results,West Bengal,147,Sonarpur Dakshin,13 ARUN SARKAR,MALE,55,SC,IND,Bat,194,1,195,0.08,288263
10,Detailed Results,West Bengal,147,Sonarpur Dakshin,14 SANJAY ROY,MALE,36,GENERAL,AMB,CALCULATOR,144,2,146,0.06,288263
10,Detailed Results,West Bengal,147,Sonarpur Dakshin,15 DEBASHIS RAKSHIT,MALE,63,GENERAL,BMUP,Cot,124,2,126,0.05,288263
10,Detailed Results,TURN OUT,,,,TOTAL:,231117,1690,232807,80.76,,,,,
10,Detailed Results,West Bengal,148,Bhangar,1 MD. NAWSAD SIDDIQUE,MALE,28,GENERAL,RSSCMJP,Envelope,109063,174,109237,45.1,271897
10,Detailed Results,West Bengal,148,Bhangar,2 KARIM REZAUL,MALE,56,GENERAL,AITC,Flowers and Grass,82850,236,83086,34.31,271897
10,Detailed Results,West Bengal,148,Bhangar,3 SOUMI HATI,FEMALE,29,GENERAL,BJP,Lotus,38636,90,38726,15.99,271897
10,Detailed Results,West Bengal,148,Bhangar,4 MIRJA HASAN,MALE,41,GENERAL,CPIM,Tractor Chalata Kisan,4925,5,4930,2.04,271897
10,Detailed Results,West Bengal,148,Bhangar,5 NOTA,NOTA,NOTA,3243,0,3243,1.34,271897,,,
10,Detailed Results,West Bengal,148,Bhangar,6 NOUSHAR ALI MOLLA,MALE,30,GENERAL,IND,Brick,1301,2,1303,0.54,271897
10,Detailed Results,West Bengal,148,Bhangar,7 TAPAN GHOSH,MALE,70,GENERAL,SUCI,Battery torch,933,4,937,0.39,271897
10,Detailed Results,West Bengal,148,Bhangar,8 ISMAIL MOLLA,MALE,28,GENERAL,IND,Cauliflower,720,3,723,0.3,271897
10,Detailed Results,TURN OUT,,,,TOTAL:,241671,514,242185,89.07,,,,,
10,Detailed Results,West Bengal,149,Kasba,1 AHMED JAVED KHAN,MALE,64,GENERAL,AITC,Flowers and Grass,120957,415,121372,54.39,306266
10,Detailed Results,West Bengal,149,Kasba,2 DR. INDRANIL KHAN,MALE,32,GENERAL,BJP,Lotus,57559,191,57750,25.88,306266
10,Detailed Results,West Bengal,149,Kasba,3 SHATARUP GHOSH,MALE,35,GENERAL,CPI(M),"Hammer, Sickle and Star",38971,209,39180,17.56,306266
10,Detailed Results,West Bengal,149,Kasba,4 NOTA,NOTA,NOTA,2465,11,2476,1.11,306266,,,
10,Detailed Results,West Bengal,149,Kasba,5 SHAMPA SARKAR,FEMALE,54,GENERAL,SUCI,Battery torch,671,2,673,0.3,306266
10,Detailed Results,West Bengal,149,Kasba,6 UMESH KR. SINGH,MALE,57,GENERAL,IND,Helicopter,502,1,503,0.23,306266
10,Detailed Results,West Bengal,149,Kasba,7 TUSHAN MUKHERJEE,MALE,49,GENERAL,IND,Gas Stove,429,1,430,0.19,306266
10,Detailed Results,West Bengal,149,Kasba,8 INDRANIL MITRA,MALE,53,GENERAL,IND,DIAMOND,307,3,310,0.14,306266
10,Detailed Results,West Bengal,149,Kasba,9 GOUTAM DAS,MALE,39,GENERAL,IND,Football,264,2,266,0.12,306266
10,Detailed Results,West Bengal,149,Kasba,10 ARUNANSU KUMAR SARKAR,MALE,53,GENERAL,IND,Whistle,194,0,194,0.09,306266
10,Detailed Results,TURN OUT,,,,TOTAL:,222319,835,223154,72.86,,,,,
10,Detailed Results,West Bengal,150,Jadavpur,1 DEBABRATA MAJUMDAR (MALAY),MALE,56,GENERAL,AITC,Flowers and Grass,97152,948,98100,45.54,299818
10,Detailed Results,West Bengal,150,Jadavpur,2 Dr. SUJAN CHAKRABORTY,MALE,62,GENERAL,CPI(M),"Hammer, Sickle and Star",58666,565,59231,27.5,299818
10,Detailed Results,West Bengal,150,Jadavpur,3 RINKU NASKAR,FEMALE,36,GENERAL,BJP,Lotus,52795,344,53139,24.67,299818
10,Detailed Results,West Bengal,150,Jadavpur,4 NOTA,NOTA,NOTA,2713,17,2730,1.27,299818,,,
10,Detailed Results,West Bengal,150,Jadavpur,5 SUJOY NASKAR,MALE,33,SC,BSP,Elephant,639,10,649,0.3,299818
10,Detailed Results,West Bengal,150,Jadavpur,6 MEGHA CHATTERJEE,FEMALE,26,GENERAL,IND,Letter Box,398,2,400,0.19,299818
10,Detailed Results,West Bengal,150,Jadavpur,7 MONALISA GUPTA (DEBROY),FEMALE,62,GENERAL,PDS,Football,380,5,385,0.18,299818
10,Detailed Results,West Bengal,150,Jadavpur,8 MISTOO DAS,MALE,26,SC,IND,Hour Glass,255,0,255,0.12,299818
10,Detailed Results,West Bengal,150,Jadavpur,9 NRIPENDRA KRISHNA ROY,MALE,67,GENERAL,IND,Boat with Man and Sail,225,4,229,0.11,299818
10,Detailed Results,West Bengal,150,Jadavpur,10 TANUJIT DAS,MALE,26,SC,IND,BUCKET,106,4,110,0.05,299818
10,Detailed Results,West Bengal,150,Jadavpur,11 ATANU CHATTERJEE,MALE,32,GENERAL,IND,Brief Case,100,0,100,0.05,299818
10,Detailed Results,West Bengal,150,Jadavpur,12 ASHUTOSH DEY,MALE,54,GENERAL,IND,BOX,86,5,91,0.04,299818
10,Detailed Results,TURN OUT,,,,TOTAL:,213515,1904,215419,71.85,,,,,
10,Detailed Results,West Bengal,151,Sonarpur Uttar,1 FIRDOUSI BEGUM,FEMALE,42,GENERAL,AITC,Flowers and Grass,119272,685,119957,49.88,300330
10,Detailed Results,West Bengal,151,Sonarpur Uttar,2 RANJAN BAIDYA,MALE,38,SC,BJP,Lotus,83523,344,83867,34.87,300330
10,Detailed Results,West Bengal,151,Sonarpur Uttar,3 MONALISA SINHA,FEMALE,39,GENERAL,CPI(M),"Hammer, Sickle and Star",29152,248,29400,12.22,300330
10,Detailed Results,West Bengal,151,Sonarpur Uttar,4 NOTA,NOTA,NOTA,2105,9,2114,0.88,300330,,,
10,Detailed Results,West Bengal,151,Sonarpur Uttar,5 SAMIR BHATTACHARYA,MALE,62,GENERAL,IND,BELT,1520,1,1521,0.63,300330
10,Detailed Results,West Bengal,151,Sonarpur Uttar,6 AJIT BAUL,MALE,36,SC,BSP,Elephant,1351,5,1356,0.56,300330
10,Detailed Results,West Bengal,151,Sonarpur Uttar,7 NEPAL CHANDRA NASKAR,MALE,64,SC,IND,Cauliflower,990,3,993,0.41,300330
10,Detailed Results,West Bengal,151,Sonarpur Uttar,8 DULAL DAS,MALE,60,SC,IND,Water Melon,704,4,708,0.29,300330
10,Detailed Results,West Bengal,151,Sonarpur Uttar,9 BINANDA SING,MALE,47,ST,IND,Bicycle Pump,576,3,579,0.24,300330
10,Detailed Results,TURN OUT,,,,TOTAL:,239193,1302,240495,80.08,,,,,
10,Detailed Results,West Bengal,152,Tollyganj,1 AROOP BISWAS,MALE,57,GENERAL,AITC,Flowers and Grass,100491,949,101440,51.4,269713
10,Detailed Results,West Bengal,152,Tollyganj,2 BABUL SUPRIYO,MALE,50,GENERAL,BJP,Lotus,51064,296,51360,26.02,269713
10,Detailed Results,West Bengal,152,Tollyganj,3 DEBDUT GHOSH,MALE,49,GENERAL,CPI(M),"Hammer, Sickle and Star",40260,337,40597,20.57,269713
10,Detailed Results,West Bengal,152,Tollyganj,4 NOTA,NOTA,NOTA,2297,13,2310,1.17,269713,,,
10,Detailed Results,West Bengal,152,Tollyganj,5 DEBABRATA BERA,MALE,45,GENERAL,SUCI,Battery torch,451,3,454,0.23,269713
10,Detailed Results,West Bengal,152,Tollyganj,6 SUDIPTA SOM,MALE,40,GENERAL,IND,Brick,302,1,303,0.15,269713
10,Detailed Results,West Bengal,152,Tollyganj,7 SAMAR KUMAR BISWAS,MALE,66,GENERAL,IND,Pen Drive,195,0,195,0.1,269713
10,Detailed Results,West Bengal,152,Tollyganj,8 SUBHODEEP DAS,MALE,29,GENERAL,IND,Bat,145,3,148,0.07,269713
10,Detailed Results,West Bengal,152,Tollyganj,9 ANINDITA BASU,FEMALE,50,GENERAL,IND,CUBE,128,5,133,0.07,269713
10,Detailed Results,West Bengal,152,Tollyganj,10 RAJ KUMAR MISHRA,MALE,50,GENERAL,IND,COMPUTER,123,3,126,0.06,269713
10,Detailed Results,West Bengal,152,Tollyganj,11 RABI MALIK,MALE,45,SC,IND,Cauliflower,102,1,103,0.05,269713
10,Detailed Results,West Bengal,152,Tollyganj,12 AVIJIT SARKAR,MALE,41,SC,IND,Almirah,101,1,102,0.05,269713
10,Detailed Results,West Bengal,152,Tollyganj,13 DEBASHIS DAS,MALE,54,GENERAL,IND,Mike,94,0,94,0.05,269713
10,Detailed Results,TURN OUT,,,,TOTAL:,195753,1612,197365,73.18,,,,,
10,Detailed Results,West Bengal,153,Behala Purba,1 Ratna Chatterjee,FEMALE,49,GENERAL,AITC,Flowers and Grass,110294,674,110968,50.01,308285
10,Detailed Results,West Bengal,153,Behala Purba,2 Payel Sarkar,FEMALE,39,GENERAL,BJP,Lotus,73137,403,73540,33.15,308285
10,Detailed Results,West Bengal,153,Behala Purba,3 Samita Har Chowdhury,FEMALE,52,GENERAL,CPI(M),"Hammer, Sickle and Star",29945,227,30172,13.6,308285
10,Detailed Results,West Bengal,153,Behala Purba,4 NOTA,NOTA,NOTA,2729,106,2835,1.28,308285,,,
10,Detailed Results,West Bengal,153,Behala Purba,5 Rina Roy,FEMALE,55,SC,BSP,Elephant,1158,17,1175,0.53,308285
10,Detailed Results,West Bengal,153,Behala Purba,6 Tulsi Rani Pramanik,FEMALE,40,SC,IND,Bread Toaster,1163,4,1167,0.53,308285
10,Detailed Results,West Bengal,153,Behala Purba,7 Ashis Kumar Danda,MALE,63,GENERAL,SUCI,Battery torch,658,5,663,0.3,308285
10,Detailed Results,West Bengal,153,Behala Purba,8 Subrata Roy,MALE,47,GENERAL,IND,BUCKET,398,5,403,0.18,308285
10,Detailed Results,West Bengal,153,Behala Purba,9 Dr. Arun Kumar Giri,MALE,78,SC,IND,DIAMOND,269,2,271,0.12,308285
10,Detailed Results,West Bengal,153,Behala Purba,10 Nikhilesh Ghosh,MALE,63,GENERAL,IND,HOCKEY and BALL,270,0,270,0.12,308285
10,Detailed Results,West Bengal,153,Behala Purba,11 Bholanath Patra,MALE,46,SC,IND,Football,262,3,265,0.12,308285
10,Detailed Results,West Bengal,153,Behala Purba,12 Dhiman Debnath,MALE,31,GENERAL,IND,Window,142,1,143,0.06,308285
10,Detailed Results,TURN OUT,,,,TOTAL:,220425,1447,221872,71.97,,,,,
10,Detailed Results,West Bengal,154,Behala Paschim,1 PARTHA CHATTERJEE,MALE,68,GENERAL,AITC,Flowers and Grass,113787,991,114778,49.51,313198
10,Detailed Results,West Bengal,154,Behala Paschim,2 SRABANTI CHATTERJEE,FEMALE,33,GENERAL,BJP,Lotus,63500,394,63894,27.56,313198
10,Detailed Results,West Bengal,154,Behala Paschim,3 NIHAR BHAKTA,MALE,50,SC,CPI(M),"Hammer, Sickle and Star",47156,353,47509,20.49,313198
10,Detailed Results,West Bengal,154,Behala Paschim,4 NOTA,NOTA,NOTA,2415,18,2433,1.05,313198,,,
10,Detailed Results,West Bengal,154,Behala Paschim,5 SANAT KUMAR BHAKAT,MALE,46,SC,IND,Rubber Stamp,872,1,873,0.38,313198
10,Detailed Results,West Bengal,154,Behala Paschim,6 AMAL DHALI,MALE,61,SC,BSP,Elephant,855,7,862,0.37,313198
10,Detailed Results,West Bengal,154,Behala Paschim,7 MRIDUL OJHA,MALE,29,SC,IND,Football,550,0,550,0.24,313198
10,Detailed Results,West Bengal,154,Behala Paschim,8 ARUNA RAY,FEMALE,44,GENERAL,IND,Pen Nib with Seven Rays,527,5,532,0.23,313198
10,Detailed Results,West Bengal,154,Behala Paschim,9 VIJAY KUMAR SINGH,MALE,55,GENERAL,IND,Gas Cylinder,384,1,385,0.17,313198
10,Detailed Results,TURN OUT,,,,TOTAL:,230046,1770,231816,74.02,,,,,
10,Detailed Results,West Bengal,155,Maheshtala,1 DULAL CHANDRA DAS,MALE,76,GENERAL,AITC,Flowers and Grass,123575,433,124008,56.38,271007
10,Detailed Results,West Bengal,155,Maheshtala,2 UMESH DAS,MALE,56,GENERAL,BJP,Lotus,65827,232,66059,30.03,271007
10,Detailed Results,West Bengal,155,Maheshtala,3 PRAVAT CHOWDHURY,MALE,45,GENERAL,CPI(M),"Hammer, Sickle and Star",25127,149,25276,11.49,271007
10,Detailed Results,West Bengal,155,Maheshtala,4 NOTA,NOTA,NOTA,2043,6,2049,0.93,271007,,,
10,Detailed Results,West Bengal,155,Maheshtala,5 SUBHENDU BARIK,MALE,39,GENERAL,IND,Bat,1162,3,1165,0.53,271007
10,Detailed Results,West Bengal,155,Maheshtala,6 RINA DEBI,FEMALE,45,GENERAL,BSP,Elephant,833,5,838,0.38,271007
10,Detailed Results,West Bengal,155,Maheshtala,7 DHRUBA KUMAR BOSE,MALE,50,GENERAL,IND,Helicopter,573,1,574,0.26,271007
10,Detailed Results,TURN OUT,,,,TOTAL:,219140,829,219969,81.17,,,,,
10,Detailed Results,West Bengal,156,Budge Budge,1 ASHOK KUMAR DEB,MALE,71,GENERAL,AITC,Flowers and Grass,121401,956,122357,56.41,256136
10,Detailed Results,West Bengal,156,Budge Budge,2 DR. TARUN KUMAR ADAK,MALE,60,GENERAL,BJP,Lotus,77224,419,77643,35.8,256136
10,Detailed Results,West Bengal,156,Budge Budge,3 SK MUJIBAR RAHAMAN,MALE,41,GENERAL,INC,Hand,10687,122,10809,4.98,256136
10,Detailed Results,West Bengal,156,Budge Budge,4 NOTA,NOTA,NOTA,2726,9,2735,1.26,256136,,,
10,Detailed Results,West Bengal,156,Budge Budge,5 MUKUL CHANDRA JANA,MALE,49,GENERAL,IND,Black Board,1138,5,1143,0.53,256136
10,Detailed Results,West Bengal,156,Budge Budge,6 BHARAT LAL DAS,MALE,49,GENERAL,BSP,Elephant,922,10,932,0.43,256136
10,Detailed Results,West Bengal,156,Budge Budge,7 UTTAM PAL,MALE,54,GENERAL,SUCI,Battery torch,508,7,515,0.24,256136
10,Detailed Results,West Bengal,156,Budge Budge,8 BISWAJIT DAS,MALE,55,SC,IND,Cup & Saucer,385,2,387,0.18,256136
10,Detailed Results,West Bengal,156,Budge Budge,9 KASHYAP UPADHYAY,MALE,26,GENERAL,IND,Football,367,4,371,0.17,256136
10,Detailed Results,TURN OUT,,,,TOTAL:,215358,1534,216892,84.68,,,,,
10,Detailed Results,West Bengal,157,Metiaburuz,1 ABDUL KHALEQUE MOLLA,MALE,76,GENERAL,AITC,Flowers and Grass,150792,274,151066,76.85,256315
10,Detailed Results,West Bengal,157,Metiaburuz,2 RAMJIT PRASAD,MALE,49,GENERAL,BJP,Lotus,31357,105,31462,16,256315
10,Detailed Results,West Bengal,157,Metiaburuz,3 NURUZAMAN MOLLA,MALE,38,GENERAL,RSSCMJP,Envelope,7362,27,7389,3.76,256315
10,Detailed Results,West Bengal,157,Metiaburuz,4 NOTA,NOTA,NOTA,3004,4,3008,1.53,256315,,,
10,Detailed Results,West Bengal,157,Metiaburuz,5 PRANATI PAUL,FEMALE,56,GENERAL,AMB,Boat with Man and Sail,825,4,829,0.42,256315
10,Detailed Results,West Bengal,157,Metiaburuz,6 KRISHNENDU SENGUPTA,MALE,39,GENERAL,IND,Walking Stick,731,4,735,0.37,256315
10,Detailed Results,West Bengal,157,Metiaburuz,7 SAMSAD ALAM,MALE,45,GENERAL,BSP,Elephant,607,2,609,0.31,256315
10,Detailed Results,West Bengal,157,Metiaburuz,8 MD. IMTIYAZ ALAM,MALE,40,GENERAL,IND,Air Conditioner,495,0,495,0.25,256315
10,Detailed Results,West Bengal,157,Metiaburuz,9 SABNAM BIBI,FEMALE,36,GENERAL,AIMF,Sewing Machine,404,5,409,0.21,256315
10,Detailed Results,West Bengal,157,Metiaburuz,10 FIROZA KHATUN,FEMALE,40,GENERAL,JSTDVPMTP,Battery torch,308,3,311,0.16,256315
10,Detailed Results,West Bengal,157,Metiaburuz,11 ANWAR RAZA,MALE,68,GENERAL,IND,Green Chilli,268,1,269,0.14,256315
10,Detailed Results,TURN OUT,,,,TOTAL:,196153,429,196582,76.7,,,,,
10,Detailed Results,West Bengal,158,Kolkata Port,1 Firhad Hakim,MALE,62,GENERAL,AITC,Flowers and Grass,105202,341,105543,69.23,235933
10,Detailed Results,West Bengal,158,Kolkata Port,2 Awadh Kishore Gupta,MALE,68,GENERAL,BJP,Lotus,36900,89,36989,24.26,235933
10,Detailed Results,West Bengal,158,Kolkata Port,3 Md Mukhtar,MALE,52,GENERAL,INC,Hand,5559,31,5590,3.67,235933
10,Detailed Results,West Bengal,158,Kolkata Port,4 NOTA,NOTA,NOTA,1355,5,1360,0.89,235933,,,
10,Detailed Results,West Bengal,158,Kolkata Port,5 Sanjay Dey,MALE,51,GENERAL,IND,HOCKEY and BALL,1139,0,1139,0.75,235933
10,Detailed Results,West Bengal,158,Kolkata Port,6 Khan Sarfaraz,MALE,45,GENERAL,BSP,Elephant,745,3,748,0.49,235933
10,Detailed Results,West Bengal,158,Kolkata Port,7 Kalpana Chohan,FEMALE,45,GENERAL,IND,Football,427,1,428,0.28,235933
10,Detailed Results,West Bengal,158,Kolkata Port,8 Sk Jayed Hossain,MALE,44,GENERAL,SUCI,Battery torch,180,0,180,0.12,235933
10,Detailed Results,West Bengal,158,Kolkata Port,9 Manjay Kumar Roy,MALE,31,GENERAL,JD(U),Arrow,174,1,175,0.11,235933
10,Detailed Results,West Bengal,158,Kolkata Port,10 Jay Prakash Shaw,MALE,48,GENERAL,IND,Bat,164,1,165,0.11,235933
10,Detailed Results,West Bengal,158,Kolkata Port,11 Biswajit Halder,MALE,61,GENERAL,IND,BOX,126,0,126,0.08,235933
10,Detailed Results,TURN OUT,,,,TOTAL:,151971,472,152443,64.61,,,,,
10,Detailed Results,West Bengal,159,Bhabanipur,1 Sobhandeb Chattopadhyay,MALE,77,GENERAL,AITC,Flowers and Grass,73048,457,73505,57.71,206389
10,Detailed Results,West Bengal,159,Bhabanipur,2 Rudranil Ghosh,MALE,47,GENERAL,BJP,Lotus,44541,245,44786,35.16,206389
10,Detailed Results,West Bengal,159,Bhabanipur,3 Md. Shadab Khan,MALE,35,GENERAL,INC,Hand,5159,52,5211,4.09,206389
10,Detailed Results,West Bengal,159,Bhabanipur,4 NOTA,NOTA,NOTA,1563,7,1570,1.23,206389,,,
10,Detailed Results,West Bengal,159,Bhabanipur,5 Anita Rajwar,FEMALE,34,GENERAL,BSP,Elephant,555,9,564,0.44,206389
10,Detailed Results,West Bengal,159,Bhabanipur,6 Chandan Mallick,MALE,35,SC,IND,Balloon,520,3,523,0.41,206389
10,Detailed Results,West Bengal,159,Bhabanipur,7 Ashraf Alam,MALE,40,GENERAL,IND,SHIP,487,1,488,0.38,206389
10,Detailed Results,West Bengal,159,Bhabanipur,8 Bikki Rajak,MALE,30,SC,IND,Auto- Rickshaw,282,1,283,0.22,206389
10,Detailed Results,West Bengal,159,Bhabanipur,9 Deepak Prasad Singh,MALE,60,GENERAL,IND,BOX,230,4,234,0.18,206389
10,Detailed Results,West Bengal,159,Bhabanipur,10 Narayan Das,MALE,60,GENERAL,IND,Camera,207,5,212,0.17,206389
10,Detailed Results,TURN OUT,,,,TOTAL:,126592,784,127376,61.72,,,,,
10,Detailed Results,West Bengal,160,Rashbehari,1 DEBASISH KUMAR,MALE,61,GENERAL,AITC,Flowers and Grass,64838,866,65704,52.79,206013
10,Detailed Results,West Bengal,160,Rashbehari,2 LT. GEN. (DR.) SUBRATA SAHA,MALE,63,GENERAL,BJP,Lotus,43907,383,44290,35.59,206013
10,Detailed Results,West Bengal,160,Rashbehari,3 ASHUTOSH CHATTERJEE,MALE,34,GENERAL,INC,Hand,10156,158,10314,8.29,206013
10,Detailed Results,West Bengal,160,Rashbehari,4 NOTA,NOTA,NOTA,1641,21,1662,1.34,206013,,,
10,Detailed Results,West Bengal,160,Rashbehari,5 PREETAM KUNDU,MALE,41,GENERAL,IND,Peas,666,3,669,0.54,206013
10,Detailed Results,West Bengal,160,Rashbehari,6 SUSMITA PAL,FEMALE,57,GENERAL,SUCI,Battery torch,536,10,546,0.44,206013
10,Detailed Results,West Bengal,160,Rashbehari,7 PANKAJ THAKKAR,MALE,38,GENERAL,IND,Football,341,1,342,0.27,206013
10,Detailed Results,West Bengal,160,Rashbehari,8 ROMIT CHOWDHURY,MALE,43,GENERAL,NRPI,FLUTE,310,11,321,0.26,206013
10,Detailed Results,West Bengal,160,Rashbehari,9 NIRAJ AGARWAL,MALE,39,GENERAL,IND,Binoculars,177,4,181,0.15,206013
10,Detailed Results,West Bengal,160,Rashbehari,10 MUSARAT PARVEEN,FEMALE,37,GENERAL,IND,Bat,131,3,134,0.11,206013
10,Detailed Results,West Bengal,160,Rashbehari,11 DEBASHIS NATH,MALE,39,GENERAL,IND,Pen Nib with Seven Rays,121,2,123,0.1,206013
10,Detailed Results,West Bengal,160,Rashbehari,12 GOPAL GHOSH,MALE,49,GENERAL,IND,Batsman,96,1,97,0.08,206013
10,Detailed Results,West Bengal,160,Rashbehari,13 SWAPAN DAS,MALE,57,GENERAL,BMUP,Cot,70,2,72,0.06,206013
10,Detailed Results,TURN OUT,,,,TOTAL:,122990,1465,124455,60.41,,,,,
10,Detailed Results,West Bengal,161,Ballygunge,1 Subrata Mukherjee,MALE,74,GENERAL,AITC,Flowers and Grass,106223,362,106585,70.6,247662
10,Detailed Results,West Bengal,161,Ballygunge,2 LOKENATH CHATTERJEE,MALE,30,GENERAL,BJP,Lotus,31054,172,31226,20.68,247662
10,Detailed Results,West Bengal,161,Ballygunge,3 Dr. Fuad Halim,MALE,50,GENERAL,CPI(M),"Hammer, Sickle and Star",8428,46,8474,5.61,247662
10,Detailed Results,West Bengal,161,Ballygunge,4 NOTA,NOTA,NOTA,1314,3,1317,0.87,247662,,,
10,Detailed Results,West Bengal,161,Ballygunge,5 Rajendra Ram Das,MALE,45,SC,BSP,Elephant,808,4,812,0.54,247662
10,Detailed Results,West Bengal,161,Ballygunge,6 KAUSHIK GHOSHAL,MALE,43,GENERAL,IND,Peas,642,1,643,0.43,247662
10,Detailed Results,West Bengal,161,Ballygunge,7 CHHANDA SAHA,FEMALE,55,SC,BNARP,Ganna Kisan,576,4,580,0.38,247662
10,Detailed Results,West Bengal,161,Ballygunge,8 ANIRBAN SAHA,MALE,46,GENERAL,PMPT,Batsman,538,3,541,0.36,247662
10,Detailed Results,West Bengal,161,Ballygunge,9 ZUBIN RASHID,MALE,41,GENERAL,IND,Telephone,258,0,258,0.17,247662
10,Detailed Results,West Bengal,161,Ballygunge,10 SANTANU SAHA,MALE,29,GENERAL,IND,Bat,213,0,213,0.14,247662
10,Detailed Results,West Bengal,161,Ballygunge,11 AMITAVA DUTTA,MALE,54,GENERAL,IND,CHESS BOARD,194,1,195,0.13,247662
10,Detailed Results,West Bengal,161,Ballygunge,12 SEKH SADIK HUSSAIN,MALE,41,GENERAL,UTSAP,Boat with Man and Sail,116,2,118,0.08,247662
10,Detailed Results,TURN OUT,,,,TOTAL:,150364,598,150962,60.95,,,,,
10,Detailed Results,West Bengal,162,Chowrangee,1 BANDYOPADHYAY NAYNA,FEMALE,52,GENERAL,AITC,Flowers and Grass,69702,399,70101,62.87,208201
10,Detailed Results,West Bengal,162,Chowrangee,2 DEVDUTTA MAJI,MALE,41,GENERAL,BJP,Lotus,24644,113,24757,22.2,208201
10,Detailed Results,West Bengal,162,Chowrangee,3 SANTOSH KUMAR PATHAK,MALE,55,GENERAL,INC,Hand,14184,82,14266,12.8,208201
10,Detailed Results,West Bengal,162,Chowrangee,4 NOTA,NOTA,NOTA,1207,5,1212,1.09,208201,,,
10,Detailed Results,West Bengal,162,Chowrangee,5 SWAMINATH KORI,MALE,51,SC,BSP,Elephant,263,1,264,0.24,208201
10,Detailed Results,West Bengal,162,Chowrangee,6 MANIKA PAUL,FEMALE,45,GENERAL,SUCI,Battery torch,201,3,204,0.18,208201
10,Detailed Results,West Bengal,162,Chowrangee,7 SUMANTA BHOWMICK,MALE,60,GENERAL,IND,Balloon,169,0,169,0.15,208201
10,Detailed Results,West Bengal,162,Chowrangee,8 SAYANTAN PATRA,MALE,29,GENERAL,IND,Gas Cylinder,162,1,163,0.15,208201
10,Detailed Results,West Bengal,162,Chowrangee,9 ISHRAT KHAN,MALE,50,GENERAL,IND,Pen Nib with Seven Rays,109,0,109,0.1,208201
10,Detailed Results,West Bengal,162,Chowrangee,10 ASHISH AGARWAL,MALE,41,GENERAL,IND,Football,88,4,92,0.08,208201
10,Detailed Results,West Bengal,162,Chowrangee,11 ANIL KUMAR SINGH,MALE,47,GENERAL,JD(U),Arrow,79,2,81,0.07,208201
10,Detailed Results,West Bengal,162,Chowrangee,12 AJAY KUMAR GUPTA,MALE,51,GENERAL,BMF,Slate,74,1,75,0.07,208201
10,Detailed Results,TURN OUT,,,,TOTAL:,110882,611,111493,53.55,,,,,
10,Detailed Results,West Bengal,163,Entally,1 Swarna Kamal Saha,MALE,72,GENERAL,AITC,Flowers and Grass,101266,443,101709,64.83,230814
10,Detailed Results,West Bengal,163,Entally,2 Priyanka Tibrewal,FEMALE,41,GENERAL,BJP,Lotus,43248,204,43452,27.7,230814
10,Detailed Results,West Bengal,163,Entally,3 Md. Iqbal Alam,MALE,53,GENERAL,RSSCMJP,Envelope,4297,57,4354,2.78,230814
10,Detailed Results,West Bengal,163,Entally,4 Prabir Dasgupta,MALE,57,GENERAL,IND,Pears,1934,0,1934,1.23,230814
10,Detailed Results,West Bengal,163,Entally,5 NOTA,NOTA,NOTA,980,11,991,0.63,230814,,,
10,Detailed Results,West Bengal,163,Entally,6 Md. Fayaz,MALE,30,GENERAL,BSP,Elephant,824,3,827,0.53,230814
10,Detailed Results,West Bengal,163,Entally,7 Goutam Prasad,MALE,51,SC,WBSP,Ludo,797,1,798,0.51,230814
10,Detailed Results,West Bengal,163,Entally,8 Mousumi Roy,FEMALE,39,GENERAL,IND,Bangles,769,1,770,0.49,230814
10,Detailed Results,West Bengal,163,Entally,9 Saleha Tabassum,FEMALE,42,GENERAL,IND,Peas,671,0,671,0.43,230814
10,Detailed Results,West Bengal,163,Entally,10 Md. Imran,MALE,32,GENERAL,IND,Scissors,349,1,350,0.22,230814
10,Detailed Results,West Bengal,163,Entally,11 Md. Enayetullah Ansari,MALE,41,GENERAL,AIMF,School Bag,248,1,249,0.16,230814
10,Detailed Results,West Bengal,163,Entally,12 Kundan Kumar Shaw,MALE,37,GENERAL,IND,Bicycle Pump,205,2,207,0.13,230814
10,Detailed Results,West Bengal,163,Entally,13 Ashok Das,MALE,47,SC,IND,Balloon,155,1,156,0.1,230814
10,Detailed Results,West Bengal,163,Entally,14 Arindam Roy,MALE,50,GENERAL,IND,Bat,137,0,137,0.09,230814
10,Detailed Results,West Bengal,163,Entally,15 Md. Nurul Huda,MALE,28,GENERAL,JD(U),Arrow,135,2,137,0.09,230814
10,Detailed Results,West Bengal,163,Entally,16 Swarnalata Sarkar,FEMALE,45,GENERAL,BNARP,Tent,131,1,132,0.08,230814
10,Detailed Results,TURN OUT,,,,TOTAL:,156146,728,156874,67.97,,,,,
10,Detailed Results,West Bengal,164,Beleghata,1 PARESH PAUL,MALE,75,GENERAL,AITC,Flowers and Grass,102478,704,103182,65.1,250881
10,Detailed Results,West Bengal,164,Beleghata,2 KASHINATH BISWAS,MALE,66,GENERAL,BJP,Lotus,35817,225,36042,22.74,250881
10,Detailed Results,West Bengal,164,Beleghata,3 RAJIB BISWAS,MALE,59,SC,CPI(M),"Hammer, Sickle and Star",13908,137,14045,8.86,250881
